,gender,meaning,name,origin
5419,m,"ELIGIO   m   Italian, SpanishItalian and Spanish form of ELIGIUS.",ELIGIO,"[Italian, Spanish]"
5420,m,ELIGIUSZ   m   PolishPolish form of ELIGIUS.,ELIGIUSZ,[Polish]
5421,f,ELIINA   f   FinnishFinnish form of HELEN.,ELIINA,[Finnish]
5422,f,ELIISABET   f   EstonianEstonian form of ELIZABETH.,ELIISABET,[Estonian]
5423,f,ELIKAPEKA   f   HawaiianHawaiian form of ELIZABETH.,ELIKAPEKA,[Hawaiian]
5424,f,ELĪNA   f   LatvianLatvian form of HELEN.,ELĪNA,[Latvian]
5425,f,ELINOR   f   EnglishVariant of ELEANOR.,ELINOR,[English]
5426,m,"ELIOENAI   m   BiblicalMeans ""my eyes look to God"" in Hebrew. This was the name of several minor characters in the Old Testament.",ELIOENAI,[Biblical]
5427,f,ELIORA   f   HebrewFeminine form of ELIOR.,ELIORA,[Hebrew]
5428,m,ELIOTT   m   English (Rare)From a surname which was a variant of ELLIOTT.,ELIOTT,[English (Rare)]
5429,m,ELIPHALET   m   BiblicalVariant of ELIPHELET used in some versions of the Old Testament to refer to the son of David.,ELIPHALET,[Biblical]
5430,m,"ELIS   m   Swedish, Medieval EnglishSwedish variant of ELIAS, as well as the Medieval English form.",ELIS,"[Swedish, Medieval English]"
5431,f,ELISABED   f   GeorgianGeorgian form of ELIZABETH.,ELISABED,[Georgian]
5432,f,"ELISABET   f   Swedish, Norwegian, Danish, Finnish, Spanish, Biblical GreekScandinavian and Finnish form of ELIZABETH. It is also used in Spain alongside the traditional form Isabel.",ELISABET,"[Swedish, Norwegian, Danish, Finnish, Spanish, Biblical Greek]"
5433,f,ELISABETE   f   PortuguesePortuguese form of ELIZABETH. This more recent form is used alongside the traditional Portuguese form Isabel.,ELISABETE,[Portuguese]
5434,f,"ELISABETH   f   German, Dutch, Swedish, Norwegian, Danish, English, Biblical, Biblical LatinGerman and Dutch form of ELIZABETH. It is also a variant English form, reflecting the spelling used in the Authorized Version of the New Testament.",ELISABETH,"[German, Dutch, Swedish, Norwegian, Danish, English, Biblical, Biblical Latin]"
5435,f,ELISABETTA   f   ItalianItalian form of ELIZABETH.,ELISABETTA,[Italian]
5436,f,ELISAVET   f   GreekGreek form of ELIZABETH.,ELISAVET,[Greek]
5437,f,ÉLISE   f   FrenchFrench short form of ÉLISABETH.,ÉLISE,[French]
5438,m,"ELISEDD   m   Ancient CelticDerived from Welsh elus meaning ""kind"". This was the name of two kings of Powys in Wales.",ELISEDD,[Ancient Celtic]
5439,m,ELISEUS   m   Biblical LatinLatin form of ELISHA.,ELISEUS,[Biblical Latin]
5440,f,"ELISHEBA   f   Biblical, Biblical HebrewOriginal Hebrew form of ELIZABETH. This name occurs in the Old Testament belonging to the wife of Aaron.",ELISHEBA,"[Biblical, Biblical Hebrew]"
5441,m,ELISIE   m   MacedonianMacedonian form of ELISHA.,ELISIE,[Macedonian]
5442,f,ELISO   f   GeorgianGeorgian short form of ELIZABETH.,ELISO,[Georgian]
5443, (2),ELISSA  (2)   f   EnglishVariant of ELISA.,ELISSA  (2),[English]
5444,m,"ELIUD   m   BiblicalGreek form of a Hebrew name meaning ""God is grandeur"". The Gospel of Matthew lists him as an ancestor of Jesus.",ELIUD,[Biblical]
5445,m,ELIYAHU   m   HebrewVariant transcription of ELIYYAHU.,ELIYAHU,[Hebrew]
5446,f,"ELIZA   f   English, Polish, Portuguese (Brazilian)Short form of ELIZABETH. It was borne by the character Eliza Doolittle in George Bernard Shaw's play 'Pygmalion' (1913) and the subsequent musical adaptation 'My Fair Lady' (1956).",ELIZA,"[English, Polish, Portuguese (Brazilian)]"
5447,f,"ELIZABETH   f   English, BiblicalFrom Ελισαβετ (Elisabet), the Greek form of the Hebrew name אֱלִישֶׁבַע ('Elisheva') meaning ""my God is an oath"" or perhaps ""my God is abundance"". The Hebrew form appears in the Old Testament where Elisheba is the wife of Aaron, while the Greek form appears in the New Testament where Elizabeth is the mother of John the Baptist.... [more]",ELIZABETH,"[English, Biblical]"
5448,m,ELJAS   m   FinnishFinnish form of ELIJAH.,ELJAS,[Finnish]
5449,m,"ELKANAH   m   Biblical, Biblical HebrewMeans ""God has purchased"" in Hebrew. In the Old Testament this is the name of the father of Samuel.",ELKANAH,"[Biblical, Biblical Hebrew]"
5450, (2),ELKE  (2)   f   HebrewFeminine form of ELKANAH.,ELKE  (2),[Hebrew]
5451, (2),"ELLA  (2)   f   English, Swedish, Norwegian, Danish, FinnishDiminutive of ELEANOR, ELLEN  (1), and other names beginning with El. It can also be a short form of names ending in ella.",ELLA  (2),"[English, Swedish, Norwegian, Danish, Finnish]"
5452,m,ELLAR   m   ScottishAnglicized form of EALAIR.,ELLAR,[Scottish]
5453, (1),"ELLEN  (1)   f   EnglishMedieval English form of HELEN. This was the usual spelling of the name until the 17th century, when Helen became more common.",ELLEN  (1),[English]
5454,m,ELLERY   m   EnglishFrom an English surname which was originally derived from the medieval masculine name HILARY.,ELLERY,[English]
5455, (2),ELLI  (2)   f   FinnishFinnish diminutive of ELEONOORA.,ELLI  (2),[Finnish]
5456,m,ELLIL   m   Near Eastern MythologyBabylonian form of ENLIL.,ELLIL,[Near Eastern Mythology]
5457,m,ELLIOT   m   EnglishFrom a surname which was a variant of ELLIOTT.,ELLIOT,[English]
5458, (1),ELLIS  (1)   m   EnglishFrom an English surname which was derived from the given name ELIJAH.,ELLIS  (1),[English]
5459,f,"ELLY   f   English, DutchDutch diminutive of ELISABETH or an English variant of ELLIE.",ELLY,"[English, Dutch]"
5460,m,"ELMAR   m   GermanDescended from various Germanic names such as Agilmar, which was derived from the elements agil ""edge (of a sword), blade"" and meri ""famous"".",ELMAR,[German]
5461,m,"ELMER   m   EnglishFrom a surname which was derived from the Old English name ÆÐELMÆR. In the United States it is sometimes given in honour of brothers Jonathan (1745-1817) and Ebenezer Elmer (1752-1843), who were active in early American politics.",ELMER,[English]
5462,m,"ELMO   m   English, German, ItalianOriginally a short form of Germanic names that began with the element helm meaning ""helmet, protection"". It is also a derivative of ERASMUS, via the old Italian diminutive Ermo. Saint Elmo, also known as Saint Erasmus, was a 4th-century martyr who is the patron of sailors. Saint Elmo's fire is said to be a sign of his protection.",ELMO,"[English, German, Italian]"
5463,f,ELNORA   f   EnglishContracted form of ELEANORA.,ELNORA,[English]
5464,f,ELODIA   f   SpanishSpanish form of ALODIA.,ELODIA,[Spanish]
5465,m,"ELOF   m   SwedishFrom the Old Norse name Eileifr, which was derived from the elements ei ""ever, always"" and leifr ""descendant, heir"".",ELOF,[Swedish]
5466,m,ELOI   m   CatalanCatalan form of ELIGIUS.,ELOI,[Catalan]
5467,f,ELOISA   f   ItalianItalian form of ELOISE.,ELOISA,[Italian]
5468,f,"ELOISE   f   EnglishFrom the Old French name Héloïse, which is probably from the Germanic name Helewidis, composed of the elements heil ""hale, healthy"" and wid ""wide"". It is sometimes associated with the Greek word ‘ηλιος (helios) ""sun"" or the name Louise, though there is not likely an etymological connection. This name was borne in the 12th century by Saint Eloise, the wife of the French theologian Peter Abelard. She became a nun after her husband was castrated by her uncle.... [more]",ELOISE,[English]
5469,m,"ELOUAN   m   Breton, FrenchPossibly from a Breton word meaning ""light"". This name was borne by an obscure 6th-century saint who is now venerated mainly in Brittany and Cornwall.",ELOUAN,"[Breton, French]"
5470,m,ELOV   m   SwedishVariant of ELOF.,ELOV,[Swedish]
5471,m,ELOY   m   SpanishSpanish form of ELIGIUS.,ELOY,[Spanish]
5472,m,"ELPIDIO   m   Italian, Spanish, PortugueseItalian, Spanish and Portuguese form of ELPIDIUS.",ELPIDIO,"[Italian, Spanish, Portuguese]"
5473,m,"ELPIDIUS   m   Late Greek (Latinized)Latinized form of the Greek name Ελπιδιος (Elpidios), which was derived from ελπις (elpis) ""hope"". This was the name of a 4th-century saint who spent twenty years in a cave in Cappadocia.",ELPIDIUS,[Late Greek (Latinized)]
5474,m,ELRIC   m   Medieval EnglishMiddle English form of either of the Old English names ÆLFRIC or ÆÐELRIC. Both were rarely used after the Norman conquest.,ELRIC,[Medieval English]
5475,m,"ELROY   m   EnglishAltered form of LEROY, using the Spanish definite article el as opposed to the French le.",ELROY,[English]
5476,f,"ELSA   f   English, German, Swedish, Icelandic, Finnish, ItalianShort form of ELISABETH.",ELSA,"[English, German, Swedish, Icelandic, Finnish, Italian]"
5477,m,"ELSDON   m   English (Rare)From a surname which was originally derived from a place name meaning ""Elli's valley"" in Old English.",ELSDON,[English (Rare)]
5478,f,ELSIE   f   EnglishDiminutive of ELIZABETH.,ELSIE,[English]
5479,f,ELSPET   f   ScottishScottish form of ELIZABETH.,ELSPET,[Scottish]
5480,m,"ELTON   m   EnglishFrom a surname which was originally from a place name meaning ""Ella's town"" in Old English. A famous bearer of this name is British musician Elton John (1947-), born Reginald Dwight, who adopted his stage name in honour of his former bandmate Elton Dean (1945-2006).",ELTON,[English]
5481,f,"ELUNED   f   WelshDerived from Welsh eilun ""image, idol"". This was the name of a 5th-century Welsh saint.",ELUNED,[Welsh]
5482, (2),"ELVA  (2)   f   Danish, IcelandicFeminine form of ALF  (1).",ELVA  (2),"[Danish, Icelandic]"
5483,m,ELVAR   m   IcelandicIcelandic form of ALVAR.,ELVAR,[Icelandic]
5484,f,ELVINA   f   EnglishVariant of ALVINA.,ELVINA,[English]
5485,f,ELVIRE   f   FrenchFrench form of ELVIRA.,ELVIRE,[French]
5486,m,ELWIN   m   EnglishVariant of ALVIN.,ELWIN,[English]
5487,m,"ELWOOD   m   EnglishFrom an English surname which was derived from a place name meaning ""elder tree forest"" in Old English.",ELWOOD,[English]
5488,m,ELY   m   EnglishVariant of ELI  (1).,ELY,[English]
5489,f,"ELYSIA   f   VariousFrom Elysium, the name of the realm of the dead in Greek and Roman mythology, which means ""blissful"".",ELYSIA,[Various]
5490,f,ELŽBIETA   f   LithuanianLithuanian form of ELIZABETH.,ELŽBIETA,[Lithuanian]
5491,f,ELZĖ   f   LithuanianShort form of ELŽBIETA.,ELZĖ,[Lithuanian]
5492,f,"EMA   f   Spanish, Portuguese, Slovene, Czech, Slovak, CroatianCognate of EMMA.",EMA,"[Spanish, Portuguese, Slovene, Czech, Slovak, Croatian]"
5493,m,EMÁNUEL   m   Hungarian (Rare)Hungarian form of EMMANUEL.,EMÁNUEL,[Hungarian (Rare)]
5494,f,"EMANUELA   f   Italian, RomanianItalian and Romanian feminine form of EMMANUEL.",EMANUELA,"[Italian, Romanian]"
5495,f,"EMBLA   f   Norse Mythology, Icelandic, Swedish, Norwegian, DanishMeaning uncertain, perhaps related to Old Norse almr ""elm"". In Norse mythology Embla and her husband Ask were the first humans. They were created by three of the gods from two trees.",EMBLA,"[Norse Mythology, Icelandic, Swedish, Norwegian, Danish]"
5496,f,"EMEL   f   TurkishMeans ""desire"" in Turkish, ultimately of Arabic origin, making this name a relative of Amal.",EMEL,[Turkish]
5497,f,EMELIE   f   SwedishSwedish feminine form of Aemilius (see EMIL).,EMELIE,[Swedish]
5498,f,ÉMELINE   f   FrenchFrench form of Amelina (see EMMELINE).,ÉMELINE,[French]
5499,f,EMELY   f   English (Modern)Variant of EMILY.,EMELY,[English (Modern)]
5500,f,"EMER   f   Irish, Irish MythologyPossibly from Gaelic eimh ""swift"". In Irish legend she was the wife of Cúchulainn. She was said to possess the six gifts of womanhood: beauty, voice, speech, needlework, wisdom and chastity.",EMER,"[Irish, Irish Mythology]"
5501,m,EMERENS   m   DutchDutch form of EMERENTIUS.,EMERENS,[Dutch]
5502,m,ÉMERIC   m   FrenchFrench form of EMMERICH.,ÉMERIC,[French]
5503,m,"EMERY   m & f   EnglishNorman form of EMMERICH. The Normans introduced it to England, and though it was never popular, it survived until the end of the Middle Ages. As a modern given name, it is likely inspired by the surname Emery, which was itself derived from the medieval given name. It can also be given in reference to the hard black substance called emery.",EMERY,[English]
5504,f,"EMI   f   JapaneseFrom Japanese 恵 (e) meaning ""favour, benefit"" or 絵 (e) meaning ""picture, painting"" combined with 美 (mi) meaning ""beautiful"". Other kanji combinations are possible.",EMI,[Japanese]
5505,f,EMIGDIA   f   SpanishSpanish feminine form of Emygdius (see EMIDIO).,EMIGDIA,[Spanish]
5506,m,"EMIL   m   Swedish, Norwegian, Danish, German, Romanian, Bulgarian, Czech, Polish, Slovene, Serbian, Croatian, Macedonian, Hungarian, Icelandic, EnglishFrom the Roman family name Aemilius, which was derived from Latin aemulus meaning ""rival"".",EMIL,"[Swedish, Norwegian, Danish, German, Romanian, Bulgarian, Czech, Polish, Slovene, Serbian, Croatian, Macedonian, Hungarian, Icelandic, English]"
5507,f,EMILEE   f   English (Modern)Variant of EMILY.,EMILEE,[English (Modern)]
5508,f,EMILÍA   f   IcelandicIcelandic feminine form of Aemilius (see EMIL).,EMILÍA,[Icelandic]
5509,m,EMILIAN   m   RomanianRomanian form of Aemilianus (see EMILIANO).,EMILIAN,[Romanian]
5510,m,"EMILIANO   m   Spanish, ItalianSpanish and Italian form of the Roman cognomen Aemilianus, which was itself derived from the family name Aemilius (see EMIL).",EMILIANO,"[Spanish, Italian]"
5511,f,EMÍLIE   f   CzechCzech feminine form of Aemilius (see EMIL).,EMÍLIE,[Czech]
5512,m,ÉMILIEN   m   FrenchFrench form of Aemilianus (see EMILIANO).,ÉMILIEN,[French]
5513,f,EMĪLIJA   f   LatvianLatvian feminine form of Aemilius (see EMIL).,EMĪLIJA,[Latvian]
5514,m,"EMILIO   m   Italian, Spanish, PortugueseItalian, Spanish and Portuguese form of Aemilius (see EMIL).",EMILIO,"[Italian, Spanish, Portuguese]"
5515,f,EMILIYA   f   BulgarianBulgarian feminine form of Aemilius (see EMIL).,EMILIYA,[Bulgarian]
5516,m,EMİN   m   TurkishTurkish form of AMIN.,EMİN,[Turkish]
5517,f,EMİNE   f   TurkishTurkish form of AMINAH  (2).,EMİNE,[Turkish]
5518,m,EMIR   m   BosnianBosnian form of AMIR  (1).,EMIR,[Bosnian]
5519,m,"EMİRHAN   m   TurkishDerived from Turkish emir ""amir, prince"" and han ""khan, ruler, leader"".",EMİRHAN,[Turkish]
5520,f,"EMMA   f   English, French, Italian, Spanish, Swedish, Norwegian, Danish, Icelandic, Finnish, Dutch, German, Ancient GermanicOriginally a short form of Germanic names that began with the element ermen meaning ""whole"" or ""universal"". It was introduced to England by Emma of Normandy, who was the wife both of king Ethelred II (and by him the mother of Edward the Confessor) and later of king Canute. It was also borne by an 11th-century Austrian saint, who is sometimes called Hemma.... [more]",EMMA,"[English, French, Italian, Spanish, Swedish, Norwegian, Danish, Icelandic, Finnish, Dutch, German, Ancient Germanic]"
5521,f,"EMMALYN   f   English (Modern)Variant of EMMELINE, or else a combination of EMMA and the fashionable name suffix lyn.",EMMALYN,[English (Modern)]
5522,m,EMMANOUIL   m   GreekGreek form of EMMANUEL.,EMMANOUIL,[Greek]
5523,f,EMMANUELLE   f   FrenchFrench feminine form of EMMANUEL.,EMMANUELLE,[French]
5524,f,"EMMELINE   f   English (Archaic)From an Old French form of the Germanic name Amelina, originally a diminutive of Germanic names beginning with the element amal meaning ""work"". The Normans introduced this name to England.",EMMELINE,[English (Archaic)]
5525,m,EMMERSON   m   English (Rare)Variant of EMERSON.,EMMERSON,[English (Rare)]
5526,m,EMMETT   m   EnglishFrom an English surname which was derived from a diminutive of the feminine given name EMMA.,EMMETT,[English]
5527,f,EMMIE   f   EnglishDiminutive of EMMA or EMILY.,EMMIE,[English]
5528,m,EMORY   m   EnglishVariant of EMERY.,EMORY,[English]
5529,m,"EMRE   m   TurkishMeans ""friend"" in Turkish.",EMRE,[Turkish]
5530,m,EMYGDIUS   m   Late RomanLatin form of EMIDIO.,EMYGDIUS,[Late Roman]
5531, (1),ENA  (1)   f   IrishAnglicized form of EITHNE.,ENA  (1),[Irish]
5532,f,ENCARNA   f   SpanishShort form of ENCARNACIÓN.,ENCARNA,[Spanish]
5533,f,ENCARNITA   f   SpanishDiminutive of ENCARNACIÓN.,ENCARNITA,[Spanish]
5534,m,"ENDER   m   TurkishMeans ""very rare"" in Turkish.",ENDER,[Turkish]
5535, (1),"ENDRE  (1)   m   HungarianPossibly a Hungarian form of ANDREW, though it may in fact originate from a pre-Christian source.",ENDRE  (1),[Hungarian]
5536,m,"ENDYMION   m   Greek MythologyDerived from Greek ενδυειν (endyein) meaning ""to dive into, to enter"". In Greek mythology he was an Aeolian mortal loved by the moon goddess Selene, who asked Zeus to grant him eternal life. Zeus complied by putting him into an eternal sleep in a cave on Mount Latmos.",ENDYMION,[Greek Mythology]
5537,m,ENÉAS   m   Portuguese (Brazilian)Brazilian Portuguese form of AENEAS.,ENÉAS,[Portuguese (Brazilian)]
5538,m,ENEJ   m   SloveneSlovene form of AENEAS.,ENEJ,[Slovene]
5539,m,"ENES   m   Turkish, BosnianTurkish and Bosnian form of ANIS.",ENES,"[Turkish, Bosnian]"
5540,m,"ENGEL   m   German (Rare), Ancient GermanicOriginally this was a short form of Germanic names beginning with the element Angil, the name of a Germanic tribe (known in English as the Angles). Since the Middle Ages it has been firmly associated with the German word engel meaning ""angel"".",ENGEL,"[German (Rare), Ancient Germanic]"
5541,m,ENGILRAM   m   Ancient GermanicGermanic form of ENGUERRAND.,ENGILRAM,[Ancient Germanic]
5542,m,"ENGUERRAND   m   Medieval FrenchMedieval French form of the Germanic name Engilram, which was composed of the elements Angil, the name of a Germanic tribe known in English as the Angles, and hramn ""raven"". This was the name of several French nobles from Picardy.",ENGUERRAND,[Medieval French]
5543,f,"ENIKŐ   f   HungarianCreated by the Hungarian poet Mihály Vörösmarty in the 19th century. He based it on the name of the legendary mother of the Hungarian people, Enéh, which may mean ""cow"" or ""deer"".",ENIKŐ,[Hungarian]
5544,m,ENİS   m   TurkishTurkish form of ANIS.,ENİS,[Turkish]
5545,f,ENISA   f   BosnianBosnian feminine form of ANIS.,ENISA,[Bosnian]
